order_id,customer_id,segment,date,product,category,region,city,quantity,unit_price,discount,Revenue ,Profit
ORD-009712,CUST-2254,Corporate,2024-12-31,Notebook,Office Supplies,West,Los Angeles,5,13.27,0.05,63.03,23.08
ORD-009713,CUST-1147,Consumer,2024-01-06,Paper Ream,Office Supplies,East,Philadelphia,1,8.78,0.0,8.78,2.97
ORD-009714,CUST-2641,Consumer,2023-06-28,Binder,Office Supplies,East,Philadelphia,6,9.38,0.15,47.84,17.51
ORD-009715,CUST-2022,Home Office,2022-07-06,Storage Ottoman,Furniture,Central,Dallas,2,121.19,,242.38,58.59
ORD-009716,CUST-3203,Consumer,2024-11-20,Monitor,Technology,West,Denver,1,400.4,0.2,320.32,71.33
ORD-009717,CUST-1018,Corporate,2023-09-05,Calendar,Office Supplies,West,Los Angeles,3,16.11,0.15,41.08,15.93
ORD-009718,CUST-1997,Home Office,2023-11-19,Keyboard,Technology,West,San Francisco,2,82.7,0.2,132.32,24.18
ORD-009719,CUST-3474,Corporate,2023-08-24,Laptop,Technology,East,Miami,2,1026.88,0.25,1540.32,245.08
ORD-009720,CUST-1289,Corporate,2024-08-30,Notebook,Office Supplies,Central,Chicago,1,13.54,0.0,13.54,4.68
ORD-009721,CUST-2789,Consumer,2023-08-28,Storage Ottoman,Furniture,Central,Chicago,6,124.77,0.0,748.62,179.77
ORD-009722,CUST-1380,Home Office,2023-01-28,Storage Ottoman,Furniture,East,Philadelphia,1,112.95,0.05,107.3,22.18
ORD-009723,CUST-3471,Consumer,2022-12-06,Desk Lamp,Furniture,West,Los Angeles,4,57.01,0.0,228.04,46.15
ORD-009724,CUST-2083,Corporate,2024-12-26,Monitor,Technology,East,Atlanta,2,367.62,0.0,735.24,129.72
ORD-009725,CUST-1551,Consumer,2022-09-28,Bookshelf,Furniture,East,Atlanta,5,223.63,0.1,1006.34,192.33
ORD-009726,CUST-3766,Consumer,2022-09-18,Webcam,Technology,East,Boston,1,92.11,0.0,92.11,12.67
ORD-009727,CUST-3730,Corporate,2023-08-08,Standing Desk,Furniture,West,San Francisco,1,701.35,0.0,701.35,123.42
ORD-009728,CUST-1290,Corporate,2023-11-15,Whiteboard,Furniture,East,Atlanta,2,167.87,0.25,251.81,46.2
ORD-009729,CUST-3361,Home Office,2024-12-10,Laptop,Technology,West,Los Angeles,1,1039.23,0.0,1039.23,184.08
ORD-009730,CUST-2493,Consumer,2022-12-25,Monitor,Technology,South,Charlotte,3,367.69,0.2,882.46,127.46
ORD-009731,CUST-1387,Consumer,2024-05-06,Whiteboard,Furniture,East,Boston,2,156.01,0.0,312.02,67.54
ORD-009732,CUST-1385,Consumer,2023-09-17,Standing Desk,Furniture,West,,2,741.49,0.25,1112.24,205.43
ORD-009733,CUST-1028,Corporate,2024-10-25,Printer,Technology,Central,Kansas City,1,311.37,0.1,280.23,44.67
ORD-009734,CUST-2599,Consumer,2022-05-02,Desk Lamp,Furniture,West,Denver,3,69.03,0.2,165.67,41.42
ORD-009735,CUST-1859,Consumer,2022-07-08,Laptop,Technology,West,Los Angeles,2,1086.19,0.1,1955.14,278.78
ORD-009736,CUST-1854,Consumer,2022-07-17,Pen Set,Office Supplies,East,Boston,1,18.22,0.2,14.58,5.38
ORD-009737,CUST-3182,Corporate,2023-08-23,Monitor Stand,Furniture,East,Atlanta,1,46.76,0.0,46.76,9.97
ORD-009738,CUST-3156,Consumer,2023-09-24,Paper Ream,Office Supplies,East,Miami,6,9.1,0.15,46.41,18.54
ORD-009739,CUST-1438,Corporate,2024-02-06,Keyboard,Technology,Central,Minneapolis,1,82.88,0.1,74.59,11.98
ORD-009740,CUST-2245,Corporate,2024-06-04,Sticky Notes,Office Supplies,East,Philadelphia,1,6.32,0.25,4.74,1.56
ORD-009741,CUST-3604,Consumer,2023-11-19,Notebook,Office Supplies,Central,Houston,2,10.4,0.0,20.8,6.67
ORD-009742,CUST-2725,Consumer,2023-12-25,Stapler,Office Supplies,West,Phoenix,2,19.3,0.2,30.88,10.35
ORD-009743,CUST-3452,Consumer,2023-04-05,Filing Cabinet,Furniture,East,New York,4,182.03,0.15,618.9,112.18
ORD-009744,CUST-3319,Corporate,2024-02-01,Monitor,Technology,Central,Houston,1,380.57,0.2,304.46,53.07
ORD-009745,CUST-1128,Consumer,2023-08-17,Calendar,Office Supplies,East,Boston,8,16.42,0.0,131.36,46.95
ORD-009746,CUST-3045,Corporate,2024-02-10,Calendar,Office Supplies,South,Nashville,2,14.36,0.0,28.72,9.75
ORD-009747,CUST-1982,Corporate,2022-03-08,Stapler,Office Supplies,East,Atlanta,1,21.86,0.0,21.86,7.65
ORD-009748,CUST-3491,Consumer,2024-08-15,Filing Cabinet,Furniture,West,Denver,4,161.1,0.0,644.4,147.82
ORD-009749,CUST-1186,Consumer,2023-10-10,Calendar,Office Supplies,East,New York,6,13.98,0.25,62.91,22.75
ORD-009750,CUST-3251,Consumer,2022-12-23,Notebook,Office Supplies,Central,Chicago,1,11.34,0.0,11.34,4.12
ORD-009751,CUST-1062,Corporate,2022-06-21,Mouse,Technology,South,Austin,6,43.29,0.0,259.74,34.67
ORD-009752,CUST-3509,Corporate,2024-03-30,Binder,Office Supplies,West,San Francisco,7,7.76,0.05,51.6,20.46
ORD-009753,CUST-3327,Corporate,2023-04-25,Bookshelf,Furniture,East,Boston,4,188.83,0.0,755.32,145.13
ORD-009754,CUST-3991,Consumer,2024-11-15,Storage Ottoman,Furniture,West,Phoenix,5,116.65,0.0,583.25,105.03
ORD-009755,CUST-1194,Home Office,2022-11-21,Printer,Technology,East,Atlanta,1,258.06,0.1,232.25,31.21
ORD-009756,CUST-3707,Corporate,2024-08-11,Paper Ream,Office Supplies,South,Tampa,5,6.87,0.05,32.63,10.76
ORD-009757,CUST-2830,Consumer,2024-07-19,SSD Drive,Technology,East,Atlanta,4,129.74,0.05,493.01,88.49
ORD-009758,CUST-3878,Consumer,2023-01-23,Scissors,Office Supplies,West,Phoenix,1,9.79,0.25,7.34,2.62
ORD-009759,CUST-2487,Consumer,2023-07-22,Monitor Stand,Furniture,East,Atlanta,4,48.81,0.05,185.48,36.31
ORD-009760,CUST-1002,Consumer,2023-03-16,Desk Lamp,Furniture,East,New York,3,68.4,0.05,194.94,45.16
ORD-009761,CUST-2401,Home Office,2024-09-23,Highlighters,Office Supplies,East,Boston,1,13.02,0.0,13.02,5.03
ORD-009762,CUST-1808,Consumer,2022-11-16,Filing Cabinet,Furniture,Central,Houston,1,153.69,0.0,153.69,35.51
ORD-009763,CUST-1361,Home Office,2023-09-15,Laptop,Technology,West,Phoenix,2,1314.14,,2365.45,462.08
ORD-009764,CUST-1795,Consumer,2023-02-10,Stapler,Office Supplies,East,Boston,1,22.38,0.05,21.26,7.7
ORD-009765,CUST-2515,Corporate,2023-06-07,Binder,Office Supplies,East,Miami,10,9.85,0.25,73.88,22.38
ORD-009766,CUST-1891,Consumer,2023-11-19,SSD Drive,Technology,West,Phoenix,2,136.24,0.1,245.23,32.12
ORD-009767,CUST-2599,Home Office,2022-07-28,Laptop,Technology,East,Philadelphia,1,1241.17,0.05,1179.11,197.92
ORD-009768,CUST-1997,Corporate,2023-12-19,Storage Ottoman,Furniture,South,Austin,2,102.13,0.0,204.26,44.79
ORD-009769,CUST-3117,Home Office,2024-03-16,Binder,Office Supplies,West,Phoenix,3,8.62,0.1,23.27,7.54
ORD-009770,CUST-3651,Consumer,2024-03-09,Scissors,Office Supplies,West,Los Angeles,5,10.41,0.05,49.45,15.94
ORD-009771,CUST-3191,Consumer,2023-11-28,Keyboard,Technology,Central,Kansas City,3,85.2,0.15,217.26,40.51
ORD-009772,CUST-1261,Consumer,2024-11-08,Headphones,Technology,West,Los Angeles,3,172.75,0.15,440.51,58.51
ORD-009773,CUST-3792,Home Office,2022-10-26,Stapler,Office Supplies,Central,Houston,2,21.14,0.2,33.82,10.22
ORD-009774,CUST-1491,Corporate,2023-09-08,Monitor,Technology,East,Philadelphia,3,350.8,0.15,894.54,184.2
ORD-009775,CUST-2799,Consumer,2024-02-15,Office Chair,Furniture,East,Atlanta,10,282.88,0.2,2263.04,521.89
ORD-009776,CUST-1432,Corporate,2023-03-08,Stapler,Office Supplies,East,Philadelphia,1,21.1,0.0,21.1,7.54
ORD-009777,CUST-1036,Corporate,2023-01-01,Scissors,Office Supplies,West,Seattle,2,11.15,0.05,21.18,7.75
ORD-009778,CUST-2213,Corporate,2022-10-23,Monitor,Technology,Central,Houston,2,335.06,0.2,536.1,85.03
ORD-009779,CUST-3519,Corporate,2023-08-22,Webcam,Technology,East,Miami,2,100.86,0.2,161.38,24.06
ORD-009780,CUST-2102,Corporate,2024-03-20,Monitor Stand,Furniture,Central,Houston,5,52.85,0.1,237.83,57.99
ORD-009781,CUST-2122,Consumer,2023-11-03,Monitor,Technology,South,Charlotte,6,332.64,0.1,1796.26,246.96
ORD-009782,CUST-3468,Consumer,2022-02-24,Desk Lamp,Furniture,West,Denver,1,56.22,0.1,50.6,9.19
ORD-009783,CUST-1250,Corporate,2023-03-11,Notebook,Office Supplies,Central,Houston,3,10.52,0.15,26.83,9.66
ORD-009784,CUST-2508,Corporate,2023-12-15,Monitor Stand,Furniture,West,Los Angeles,3,57.44,0.25,129.24,31.75
ORD-009785,CUST-1067,Consumer,2023-07-07,Headphones,Technology,East,Miami,3,164.19,0.0,492.57,92.61
ORD-009786,CUST-1013,Consumer,2023-12-07,Tape Dispenser,Office Supplies,South,Nashville,1,12.46,0.0,12.46,3.81
ORD-009787,CUST-1703,Home Office,2022-05-21,Stapler,Office Supplies,East,Boston,4,23.01,0.15,78.23,25.68
ORD-009788,CUST-3073,Consumer,2024-01-20,Webcam,Technology,East,Philadelphia,1,97.02,,72.77,16.45
ORD-009789,CUST-3424,Corporate,2024-08-11,Tablet,Technology,South,Austin,1,441.49,0.0,441.49,59.34
ORD-009790,CUST-1547,Corporate,2022-11-11,Tape Dispenser,Office Supplies,Central,Minneapolis,1,10.76,0.15,9.15,3.43
ORD-009791,CUST-1414,Consumer,2024-08-24,Storage Ottoman,Furniture,East,Miami,1,123.16,0.15,104.69,24.38
ORD-009792,CUST-2561,Home Office,2024-08-09,Sticky Notes,Office Supplies,East,Philadelphia,2,5.18,0.0,10.36,3.41
ORD-009793,CUST-1581,Consumer,2022-09-03,Printer,Technology,East,Philadelphia,3,257.2,0.0,771.6,110.36
ORD-009794,CUST-1117,Consumer,2024-03-18,Binder,Office Supplies,South,Nashville,3,9.97,0.0,29.91,11.1
ORD-009795,CUST-3175,Corporate,2022-12-22,Tape Dispenser,Office Supplies,East,Miami,7,12.44,0.1,78.37,27.83
ORD-009796,CUST-1615,Consumer,2024-02-18,Stapler,Office Supplies,Central,Chicago,2,21.97,0.25,32.95,12.24
ORD-009797,CUST-3177,Consumer,2023-11-10,Laptop,Technology,South,Charlotte,7,1213.76,0.0,8496.32,1307.27
ORD-009798,CUST-2007,Consumer,2023-12-09,Printer,Technology,South,Austin,2,264.06,0.0,528.12,111.22
ORD-009799,CUST-1902,Home Office,2022-02-06,Printer,Technology,Central,Dallas,2,246.32,0.25,369.48,63.83
ORD-009800,CUST-1666,Consumer,2022-12-25,Filing Cabinet,furniture,West,Denver,2,156.95,0.0,313.9,69.48
ORD-009801,CUST-2039,Consumer,2024-06-20,Monitor Stand,Furniture,East,New York,2,47.82,0.25,71.73,19.07
ORD-009802,CUST-2611,Corporate,2023-05-28,Office Chair,Furniture,West,Denver,2,365.98,0.25,548.97,121.6
ORD-009803,CUST-2123,Corporate,2023-07-26,Monitor Stand,Furniture,East,Boston,10,51.46,0.0,514.6,101.59
ORD-009804,CUST-3236,Consumer,2023-05-30,Tablet,Technology,Central,Chicago,1,492.94,0.05,468.29,77.23
ORD-009805,CUST-3608,Corporate,2022-10-18,Scissors,Office Supplies,Central,Chicago,4,8.71,0.15,29.61,10.54
ORD-009806,CUST-1110,Consumer,2024-08-04,Highlighters,office supplies,West,Denver,1,14.3,0.25,10.73,4.09
ORD-009807,CUST-1666,,2022-03-15,Office Chair,Furniture,East,Philadelphia,2,272.31,0.25,408.47,96.38
ORD-009808,CUST-2917,Consumer,2022-07-31,Highlighters,Office Supplies,West,Seattle,1,15.71,0.05,14.92,5.28
ORD-009809,CUST-3265,Corporate,2023-05-06,Filing Cabinet,Furniture,South,New Orleans,6,182.05,0.2,873.84,152.97
ORD-009810,CUST-1787,Consumer,2022-11-16,Notebook,Office Supplies,West,Seattle,1,11.73,0.15,9.97,3.01
ORD-009811,CUST-1215,Consumer,2023-12-26,Monitor,Technology,East,Atlanta,9,312.94,0.0,2816.46,426.65
ORD-009812,CUST-3161,Consumer,2022-04-26,Sticky Notes,Office Supplies,Central,Dallas,1,6.78,0.1,6.1,2.4
ORD-009813,CUST-2767,Corporate,2024-12-03,Desk Lamp,furniture,East,Philadelphia,1,68.02,0.1,61.22,13.97
ORD-009814,CUST-1613,Consumer,2022-12-26,Keyboard,Technology,East,Philadelphia,2,80.37,0.05,152.7,26.57
ORD-009815,CUST-3625,Corporate,2024-03-08,Stapler,Office Supplies,East,Philadelphia,3,21.49,0.0,64.47,24.29
ORD-009816,CUST-3100,Consumer,2023-08-29,Tape Dispenser,Office Supplies,East,Philadelphia,7,10.44,0.0,73.08,28.78
ORD-009817,CUST-1552,Corporate,2024-06-16,Laptop,Technology,West,Phoenix,1,1034.65,0.25,775.99,133.86
ORD-009818,CUST-3537,Consumer,2022-08-27,Standing Desk,Furniture,Central,Kansas City,1,698.49,0.0,698.49,136.86
ORD-009819,CUST-3258,Corporate,2022-10-23,Calendar,Office Supplies,East,Atlanta,3,16.86,0.0,50.58,16.02
ORD-009820,CUST-2072,Corporate,2024-03-25,Webcam,Technology,West,Los Angeles,3,105.96,0.1,286.09,47.56
ORD-009821,CUST-3358,Consumer,2024-05-02,Whiteboard,Furniture,South,New Orleans,1,158.26,0.25,118.69,25.74
ORD-009822,CUST-1377,Consumer,2022-12-02,Printer,Technology,West,Los Angeles,1,252.19,0.0,252.19,41.32
ORD-009823,CUST-3300,Corporate,2022-05-15,Sticky Notes,Office Supplies,West,Denver,3,5.37,0.1,14.5,5.33
ORD-009824,CUST-1517,Corporate,2022-08-22,Office Chair,Furniture,East,Miami,1,286.27,0.0,286.27,71.36
ORD-009825,CUST-1546,Consumer,2023-04-04,Tablet,Technology,Central,Chicago,2,425.31,0.0,850.62,152.65
ORD-009826,CUST-1772,Consumer,2023-09-03,Monitor,Technology,South,New Orleans,5,383.46,0.0,1917.3,388.24
ORD-009827,CUST-2667,Corporate,2023-12-11,Paper Ream,Office Supplies,Central,Minneapolis,4,7.39,0.15,25.13,8.16
ORD-009828,CUST-1107,Consumer,2023-09-04,Laptop,Technology,East,Atlanta,2,1097.26,0.2,1755.62,347.41
ORD-009829,CUST-1800,Corporate,2024-02-15,Desk Lamp,Furniture,Central,Kansas City,1,56.28,0.05,53.47,13.28
ORD-009830,CUST-3212,Consumer,2023-12-31,Highlighters,Office Supplies,Central,Kansas City,3,15.51,0.25,34.9,11.97
ORD-009831,CUST-1781,,2023-11-02,Bookshelf,Furniture,East,New York,4,242.79,0.15,825.49,188.18
ORD-009832,CUST-3413,Corporate,2024-01-23,Office Chair,Furniture,East,Philadelphia,1,302.7,0.0,302.7,64.13
ORD-009833,CUST-2391,Home Office,2022-11-05,Tape Dispenser,Office Supplies,West,Seattle,2,10.3,0.0,20.6,7.24
ORD-009834,CUST-2615,Corporate,2023-12-19,Tablet,Technology,Central,Houston,5,450.36,0.1,2026.62,292.95
ORD-009835,CUST-2483,Consumer,2024-12-20,Stapler,Office Supplies,East,New York,4,21.87,0.25,65.61,22.87
ORD-009836,CUST-1873,Corporate,2022-08-08,Tape Dispenser,Office Supplies,Central,Dallas,2,10.54,0.2,16.86,6.49
ORD-009837,CUST-1776,Corporate,2023-06-09,Storage Ottoman,Furniture,Central,Houston,3,126.18,0.0,378.54,94.39
ORD-009838,CUST-1183,Home Office,2023-11-13,Whiteboard,Furniture,West,Seattle,6,128.15,0.1,692.01,183.66
ORD-009839,CUST-3661,Consumer,2024-04-17,Scissors,Office Supplies,Central,Minneapolis,4,10.23,0.1,36.83,12.94
ORD-009840,CUST-2431,Corporate,2023-12-05,Calendar,Office Supplies,South,Austin,5,14.97,0.15,63.62,22.88
ORD-009841,CUST-2049,Consumer,2023-08-16,Tape Dispenser,Office Supplies,Central,Minneapolis,3,11.26,0.25,25.34,9.77
ORD-009842,CUST-3117,Consumer,2023-04-30,Scissors,Office Supplies,East,Miami,1,10.7,0.25,8.02,2.78
ORD-009843,CUST-1022,Home Office,2023-01-23,Mouse,Technology,East,New York,3,51.48,0.1,139.0,31.11
ORD-009844,CUST-1641,Consumer,2024-12-14,Scissors,Office Supplies,West,San Francisco,3,10.94,0.0,32.82,10.99
ORD-009845,CUST-2961,Home Office,2022-08-24,Headphones,Technology,South,Nashville,3,169.43,0.25,381.22,66.05
ORD-009846,CUST-2758,Consumer,2023-07-26,Pen Set,Office Supplies,East,Miami,4,19.61,0.0,78.44,25.98
ORD-009847,CUST-2199,Consumer,2024-06-06,Notebook,Office Supplies,East,New York,2,12.73,0.25,19.09,6.34
ORD-009848,CUST-1512,Corporate,2024-12-12,Stapler,Office Supplies,Central,Houston,6,21.43,0.0,128.58,43.2
ORD-009849,CUST-3656,Consumer,2024-07-07,Sticky Notes,Office Supplies,East,Philadelphia,2,5.62,0.0,11.24,3.61
ORD-009850,CUST-1468,Home Office,2024-04-17,Notebook,Office Supplies,East,Miami,1,12.16,,12.16,4.64
ORD-009851,CUST-3564,Corporate,2022-06-24,Monitor,Technology,West,Phoenix,3,321.19,0.0,963.57,137.31
ORD-009852,CUST-2988,Corporate,2024-12-15,Sticky Notes,Office Supplies,West,Phoenix,2,6.86,0.0,13.72,5.24
ORD-009853,CUST-1384,Consumer,2023-07-03,Storage Ottoman,Furniture,West,San Francisco,4,118.87,0.05,451.71,114.16
ORD-009854,CUST-2434,Corporate,2023-05-27,Notebook,Office Supplies,Central,Dallas,3,10.56,0.0,31.68,10.35
ORD-009855,CUST-3042,Consumer,2022-05-13,Tablet,Technology,East,Miami,8,542.88,0.2,3474.43,764.89
ORD-009856,CUST-2382,Consumer,2023-11-22,Webcam,Technology,East,New York,2,84.03,0.05,159.66,26.57
ORD-009857,CUST-2910,Home Office,2023-03-08,Scissors,Office Supplies,South,Austin,1,8.87,0.0,8.87,3.0
ORD-009858,CUST-2421,Consumer,2024-02-13,Stapler,Office Supplies,South,Charlotte,3,25.25,0.05,71.96,26.06
ORD-009859,CUST-2458,Corporate,2022-12-16,Monitor,Technology,East,Philadelphia,3,346.96,0.0,1040.88,234.89
ORD-009860,CUST-1458,Corporate,2022-11-03,Filing Cabinet,Furniture,East,Philadelphia,1,184.79,0.1,166.31,36.47
ORD-009861,CUST-2448,Consumer,2022-12-27,Office Chair,Furniture,Central,Chicago,2,367.3,0.0,734.6,168.51
ORD-009862,CUST-1093,Consumer,2024-05-19,Whiteboard,Furniture,East,Boston,1,132.3,0.05,125.69,32.36
ORD-009863,CUST-3406,Consumer,2023-09-13,Webcam,Technology,East,Philadelphia,2,89.31,0.0,178.62,30.14
ORD-009864,CUST-1946,Consumer,2023-11-25,Mouse,Technology,East,Miami,1,51.3,0.0,51.3,10.87
ORD-009865,CUST-1150,Home Office,2022-11-27,Scissors,Office Supplies,West,Denver,5,9.52,0.0,47.6,19.0
ORD-009866,CUST-3249,Home Office,2024-12-14,Bookshelf,Furniture,Central,,1,210.01,0.15,178.51,32.92
ORD-009867,CUST-3410,Corporate,2023-09-27,Binder,Office Supplies,East,Atlanta,1,9.7,0.05,9.21,3.0
ORD-009868,CUST-2749,Corporate,2023-07-22,Highlighters,Office Supplies,East,Miami,2,12.76,0.0,25.52,7.85
ORD-009869,CUST-3926,Consumer,2022-12-16,Highlighters,Office Supplies,East,Boston,5,15.5,0.15,65.88,22.48
ORD-009870,CUST-3337,Consumer,2022-08-29,Keyboard,Technology,Central,Chicago,3,87.86,0.0,263.58,54.01
ORD-009871,CUST-2519,Corporate,2023-04-21,Binder,office supplies,West,San Francisco,2,9.06,0.25,13.59,4.93
ORD-009872,CUST-2931,Corporate,2024-05-28,Printer,Technology,West,Los Angeles,2,297.06,0.0,594.12,96.86
ORD-009873,CUST-1482,Corporate,2023-02-18,Notebook,Office Supplies,West,Seattle,2,11.17,0.05,21.22,7.13
ORD-009874,CUST-2873,Home Office,2023-05-23,Printer,Technology,West,Seattle,2,283.39,0.0,566.78,121.11
ORD-009875,CUST-3434,,2023-07-19,Binder,Office Supplies,West,Denver,3,7.85,0.05,22.37,8.0
ORD-009876,CUST-2170,Corporate,2023-06-11,Headphones,Technology,West,Phoenix,2,173.72,0.0,347.44,72.97
ORD-009877,CUST-3124,Corporate,2024-09-04,Calendar,Office Supplies,West,Los Angeles,6,14.95,0.1,80.73,31.46
ORD-009878,CUST-3802,Corporate,2024-10-13,Headphones,Technology,East,Philadelphia,4,188.13,0.25,564.39,107.96
ORD-009879,CUST-3285,Consumer,2024-03-24,Whiteboard,Furniture,East,Atlanta,8,151.14,0.0,1209.12,239.73
ORD-009880,CUST-2409,Consumer,2022-12-23,Paper Ream,Office Supplies,West,Phoenix,1,7.17,0.0,7.17,2.59
ORD-009881,CUST-2173,Home Office,2024-12-25,Paper Ream,Office Supplies,West,Denver,6,7.24,0.0,43.44,14.82
ORD-009882,CUST-1933,Home Office,2024-08-10,Sticky Notes,Office Supplies,West,Seattle,1,6.63,0.05,6.3,2.09
ORD-009883,CUST-3114,Home Office,2024-10-12,Printer,Technology,West,Denver,1,242.97,0.1,218.67,39.15
ORD-009884,CUST-1085,Corporate,2024-09-12,Calendar,Office Supplies,Central,Kansas City,2,18.14,0.2,29.02,10.56
ORD-009885,CUST-1519,Corporate,2024-07-15,Scissors,Office Supplies,East,Boston,1,9.78,0.05,9.29,3.25
ORD-009886,CUST-3738,Home Office,2023-05-11,SSD Drive,Technology,East,Boston,6,113.07,0.0,678.42,139.28
ORD-009887,CUST-1151,Consumer,2024-05-20,Highlighters,Office Supplies,East,New York,3,13.49,0.2,32.38,10.08
ORD-009888,CUST-1771,Consumer,2022-08-04,Standing Desk,Furniture,Central,Dallas,5,721.32,0.15,3065.61,773.07
ORD-009889,CUST-1110,Consumer,2022-02-24,Pen Set,Office Supplies,West,Seattle,1,16.84,0.2,13.47,4.74
ORD-009890,CUST-1073,Consumer,2022-03-27,Tablet,technology,South,Tampa,7,570.17,0.05,3791.63,629.27
ORD-009891,CUST-2656,Consumer,2024-11-01,Tablet,Technology,West,San Francisco,7,541.97,0.0,3793.79,592.18
ORD-009892,CUST-1655,Home Office,2022-05-21,Bookshelf,Furniture,East,Atlanta,1,241.8,0.1,217.62,44.47
ORD-009893,CUST-2637,Consumer,2022-12-25,Standing Desk,Furniture,West,San Francisco,2,618.56,0.0,1237.12,314.64
ORD-009894,CUST-1681,Home Office,2023-07-29,USB Hub,Technology,East,Atlanta,1,40.34,0.0,40.34,6.26
ORD-009895,CUST-1991,Consumer,2023-11-12,Laptop,Technology,South,New Orleans,3,1222.63,0.15,3117.71,585.16
ORD-009896,CUST-2495,Corporate,2023-11-22,Scissors,Office Supplies,West,Seattle,4,8.73,0.15,29.68,11.6
ORD-009897,CUST-2933,Corporate,2023-10-15,Monitor,Technology,Central,Chicago,4,351.1,0.15,1193.74,264.3
ORD-009898,CUST-2390,Consumer,2023-02-06,Headphones,Technology,West,San Francisco,3,187.7,0.05,534.94,108.13
ORD-009899,CUST-1960,Corporate,2024-12-27,Headphones,Technology,East,Boston,3,167.07,0.1,451.09,96.63
ORD-009900,CUST-1127,Home Office,2024-05-17,Mouse,Technology,West,Seattle,6,42.25,0.0,253.5,48.68
ORD-009901,CUST-1974,Consumer,2024-09-18,Monitor,Technology,Central,Houston,3,341.93,0.1,923.21,157.12
ORD-009902,CUST-1886,Consumer,2024-04-05,Mouse,Technology,West,San Francisco,2,49.56,0.25,74.34,16.36
ORD-009903,CUST-2614,Consumer,2022-05-17,Monitor Stand,furniture,East,Atlanta,3,55.16,0.0,165.48,44.64
ORD-009904,CUST-1787,Consumer,2022-01-12,Pen Set,Office Supplies,Central,Minneapolis,4,16.09,0.0,64.36,20.2
ORD-009905,CUST-1396,Corporate,2022-04-24,Laptop,Technology,East,Philadelphia,3,1321.99,0.0,3965.97,887.65
ORD-009906,CUST-2305,Consumer,2022-11-26,Stapler,Office Supplies,West,Phoenix,1,24.42,0.0,24.42,7.66
ORD-009907,CUST-1044,Consumer,2024-04-29,Keyboard,Technology,Central,Chicago,2,87.58,0.1,157.64,23.15
ORD-009908,CUST-3942,Consumer,2022-02-11,Tape Dispenser,Office Supplies,West,San Francisco,3,9.78,0.2,23.47,7.16
ORD-009909,CUST-1785,Corporate,2023-07-05,Storage Ottoman,Furniture,West,San Francisco,5,122.33,0.0,611.65,152.02
ORD-009910,CUST-1349,Corporate,2022-06-28,Monitor,Technology,South,Tampa,1,299.18,0.05,284.22,52.58
ORD-009911,CUST-2453,Consumer,2023-09-28,Binder,Office Supplies,South,Tampa,2,10.33,0.0,20.66,6.91
ORD-009912,CUST-3588,Corporate,2023-12-25,Pen Set,Office Supplies,East,Miami,3,16.03,0.05,45.69,16.66
ORD-009913,CUST-3771,Corporate,2023-05-07,Sticky Notes,Office Supplies,West,Los Angeles,2,5.28,0.25,7.92,2.9
ORD-009914,CUST-2112,Consumer,2023-10-11,Monitor,Technology,Central,Kansas City,3,349.32,0.1,943.16,199.6
ORD-009915,CUST-2298,,2024-10-31,Notebook,Office Supplies,South,New Orleans,3,12.67,0.0,38.01,14.65
ORD-009916,CUST-1371,Consumer,2024-04-11,Notebook,office supplies,East,Boston,2,13.44,,20.16,6.4
ORD-009917,CUST-2656,Corporate,2023-08-05,Sticky Notes,Office Supplies,Central,Chicago,1,6.57,0.05,6.24,2.45
ORD-009918,CUST-2726,Corporate,2023-04-16,USB Hub,Technology,South,Austin,7,34.27,0.05,227.9,43.05
ORD-009919,CUST-3826,Home Office,2023-08-30,Notebook,Office Supplies,East,Atlanta,2,12.99,0.0,25.98,10.37
ORD-009920,CUST-1622,Corporate,2023-07-04,Notebook,Office Supplies,East,Boston,1,11.02,0.0,11.02,3.36
ORD-009921,CUST-3428,Home Office,2023-05-06,Whiteboard,Furniture,West,Los Angeles,2,169.82,0.05,322.66,76.63
ORD-009922,CUST-1756,Corporate,2024-02-08,Keyboard,Technology,East,New York,6,89.78,0.05,511.75,100.56
